NPI,PharmAffil_id,PharmaName,Address1,City,State,PostalCode,Lat,lng,PSAOName,PharmacyChain,MegaChainName
1790025609,9009783,MEDTOWN,24333 AL HIGHWAY STE 24,TRINITY,AL,35673-0000,30.6111,-87.7451,UNITED DRUGS,UNITED DRUGS,PSAO
1639157381,9009783,STAR DISCOUNT PHARMACY INC,704 PRATT AVE NE,HUNTSVILLE,AL,35801-3644,34.7386,-86.5762,UNITED DRUGS,UNITED DRUGS,PSAO
1700200532,9000710,HARVEYS SUPERMARKET,955 S 1ST ST,JESUP,GA,31545-0331,31.6042,-81.9057,REG CHAIN,BI LO LLC,REG CHAIN
1710228085,9009783,SOLERA SPECIALTY PHARMACY,2727 E OAKLAND PARK BLVD STE 100,FORT LAUDERDALE,FL,33306-1625,26.1678,-80.1109,UNITED DRUGS,UNITED DRUGS,PSAO
1720411960,9009783,"U-SAVE PHARMACY ",1841 CHEROKEE AVE SW,CULLMAN,AL,35055-5547,34.1529,-86.8419,UNITED DRUGS,UNITED DRUGS,PSAO
1588088678,9000710,HARVEYS SUPERMARKET,207 MCPHERSON ST,NASHVILLE,GA,31639-0000,31.2055,-83.2494,REG CHAIN,BI LO LLC,REG CHAIN
1306023288,9009783,SOUTHERN FAMILY MARKET,9020 BAILEY COVE RD SE,HUNTSVILLE,AL,35802-4002,34.6471,-86.5412,UNITED DRUGS,UNITED DRUGS,PSAO
1003173030,9000980,INGLES,1735 ZEBULON RD,GRIFFIN,GA,30224-5103,33.1954,-84.2861,REG CHAIN,INGLES MARKETS PHARMACY,REG CHAIN
1124433222,9009783,APOPKA CARE PHARMACY,63 W MAIN ST,APOPKA,FL,32703,28.6741,-81.5128,UNITED DRUGS,UNITED DRUGS,PSAO
1912953225,9000037,Walgreens,585 GAGE BLVD,RICHLAND,WA,99352-7761,46.2269,-119.2652,MEGA CHAIN,WALGREENS,WALGREENS
1063427284,9000037,Walgreens,1700 1ST AVE,ROCK FALLS,IL,61071-3010,41.7650,-89.6899,MEGA CHAIN,WALGREENS,WALGREENS
1366469660,9000057,WALMART PHARMACY,1501 SKYLAND BLVD E,TUSCALOOSA,AL,35405-4231,33.1658,-87.5184,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1194747535,9000037,Walgreens,6815 NOLENSVILLE RD,BRENTWOOD,TN,37027-8800,35.9961,-86.6900,MEGA CHAIN,WALGREENS,WALGREENS
1225215254,9000037,Walgreens,5575 BYRON CENTER AVE SW,WYOMING,MI,49519-9603,42.8629,-85.7236,MEGA CHAIN,WALGREENS,WALGREENS
1386875037,9000037,Walgreens,15111 S MEMORIAL DR,BIXBY,OK,74008-4123,35.9441,-95.8861,MEGA CHAIN,WALGREENS,WALGREENS
1063427219,9000037,Walgreens,641 N CLARK ST,CHICAGO,IL,60654-3796,41.8938,-87.6309,MEGA CHAIN,WALGREENS,WALGREENS
1053338350,9000057,WALMART PHARMACY,6216 ELLIOT DR,TAMPA,FL,33615-2650,28.0063,-82.5986,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1598055964,9000037,Walgreens,725 E NORTHERN LIGHTS BLVD,ANCHORAGE,AK,99503-0000,61.1954,-149.8698,MEGA CHAIN,WALGREENS,WALGREENS
1467617258,9000037,Walgreens,4361 HIGHWAY 24,ANDERSON,SC,29626-5214,34.5081,-82.7538,MEGA CHAIN,WALGREENS,WALGREENS
1750808424,9000037,WALGREENS,761 PIERREMONT ROAD,SHREVEPORT,LA,71106-2211,32.4546,-93.7460,MEGA CHAIN,WALGREENS,WALGREENS
1467975276,9000037,WALGREENS,4442 JIMMY LEE SMITH PKWY,HIRAM,GA,30141-0000,33.8907,-84.7547,MEGA CHAIN,WALGREENS,WALGREENS
1790790533,9000037,Walgreens,3180 CARLISLE RD,DOVER,PA,17315-4512,39.9834,-76.8240,MEGA CHAIN,WALGREENS,WALGREENS
1134361918,9000037,Walgreens,7216 GARTH RD,BAYTOWN,TX,77521-8705,29.8064,-94.9815,MEGA CHAIN,WALGREENS,WALGREENS
1255358495,9000057,WALMART PHARMACY,197 PLAZA DR,FOREST CITY,NC,28043-3712,35.3352,-81.8971,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1609057413,9000037,Walgreens,4999 W ATLANTIC AVE,DELRAY BEACH,FL,33445-3850,26.4583,-80.1217,MEGA CHAIN,WALGREENS,WALGREENS
1780600890,9000037,DUANE READE,300 E 39TH ST,NEW YORK,NY,10016-2140,40.7476,-73.9734,MEGA CHAIN,WALGREENS,WALGREENS
1720275308,9000037,Walgreens,409 S COLUMBIA AVE,RINCON,GA,31326-9446,32.2795,-81.2316,MEGA CHAIN,WALGREENS,WALGREENS
1205084266,9000037,Walgreens,5445 STATE ROAD 16,SAINT AUGUSTINE,FL,32092-0617,29.9630,-81.4928,MEGA CHAIN,WALGREENS,WALGREENS
1942215173,9000037,Walgreens,1291 TASHA DR,SHAKOPEE,MN,55379-4425,44.7816,-93.5062,MEGA CHAIN,WALGREENS,WALGREENS
1235156605,9000057,WALMART PHARMACY,3155 STATE ROAD 44,NEW SMYRNA BEACH,FL,32168-8880,29.0155,-80.9937,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1891712303,9001057,SAMS PHARMACY,4330 US 19,NEW PORT RICHEY,FL,34652-0000,28.2217,-82.7347,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1932217320,9000057,WALMART PHARMACY,17650 NORHWEST 2ND AVE,MIAMI GARDENS,FL,33169-0000,25.9369,-80.2051,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1699783142,9000037,Walgreens,11685 MONTWOOD DR,EL PASO,TX,79936-0722,31.7678,-106.2855,MEGA CHAIN,WALGREENS,WALGREENS
1467467696,9000037,Walgreens,12100 S APOPKA VINELAND RD,ORLANDO,FL,32836-6801,28.3895,-81.5070,MEGA CHAIN,WALGREENS,WALGREENS
1700804127,9000057,WALMART PHARMACY,1501 HWY 14 EAST,SELMA,AL,36701-0000,32.4316,-87.0138,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1154336139,9000037,Walgreens,2345 N CLASSEN BLVD,OKLAHOMA CITY,OK,73106-5804,35.4926,-97.5323,MEGA CHAIN,WALGREENS,WALGREENS
1245246727,9000037,Walgreens,4 NE PINE ISLAND RD,CAPE CORAL,FL,33909-2560,26.6517,-81.9736,MEGA CHAIN,WALGREENS,WALGREENS
1497761878,9000037,Walgreens,1015 S FEDERAL HWY,DELRAY BEACH,FL,33483-5131,26.4465,-80.0675,MEGA CHAIN,WALGREENS,WALGREENS
1922013812,9000037,Walgreens,6442 N 76TH ST,MILWAUKEE,WI,53223-6102,43.1354,-88.0051,MEGA CHAIN,WALGREENS,WALGREENS
1548277551,9000037,Walgreens,8097 HIGHWAY 70,ARLINGTON,TN,38002-7941,35.2371,-89.7928,MEGA CHAIN,WALGREENS,WALGREENS
1235156613,9000057,WALMART PHARMACY,3306 N UNIVERSITY DR,SUNRISE,FL,33351-6720,26.1682,-80.2546,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1619982675,9000037,Walgreens,9415 W DESERT INN RD,LAS VEGAS,NV,89117-6765,36.1297,-115.2991,MEGA CHAIN,WALGREENS,WALGREENS
1427284223,9000037,Walgreens,7600 DEBARR RD,ANCHORAGE,AK,99504-1800,61.2092,-149.7397,MEGA CHAIN,WALGREENS,WALGREENS
1023023926,9000037,Walgreens,2401 RANCH ROAD 620 S,LAKEWAY,TX,78738-5603,30.3408,-97.9685,MEGA CHAIN,WALGREENS,WALGREENS
1063936227,9000037,WALGREENS,15 COLEMAN STREET,CHATHAM,NY,12037-0000,42.3566,-73.5993,MEGA CHAIN,WALGREENS,WALGREENS
1689812794,9000037,Walgreens,11121 SIERRA AVE,FONTANA,CA,92337-9310,34.0517,-117.4347,MEGA CHAIN,WALGREENS,WALGREENS
1285866061,9000037,Walgreens,1186 CALIMESA BLVD,CALIMESA,CA,92320-1509,33.9948,-117.0585,MEGA CHAIN,WALGREENS,WALGREENS
1700023363,9000037,Walgreens,24590 LORAIN RD,NORTH OLMSTED,OH,44070-2169,41.4268,-81.8947,MEGA CHAIN,WALGREENS,WALGREENS
1518972603,9000037,Walgreens,12300 JONES RD,HOUSTON,TX,77070-4802,29.9529,-95.5846,MEGA CHAIN,WALGREENS,WALGREENS
1831116169,9000057,WALMART PHARMACY,2825 LEDO RD,ALBANY,GA,31707-1287,31.6234,-84.2143,MEGA CHAIN,WALMART PHARMACY,WALMART PHARMACY
1053326231,9000037,Walgreens,300 KEYSER AVE,NATCHITOCHES,LA,71457-5802,31.7542,-93.0818,MEGA CHAIN,WALGREENS,WALGREENS
1003242694,9000037,Walgreens,8385 CREEDMOOR RD,RALEIGH,NC,27613-1385,35.9015,-78.6813,MEGA CHAIN,WALGREENS,WALGREENS
1093951485,9000037,Walgreens,5740 RITCHIE HWY,BROOKLYN,MD,21225-3641,39.2161,-76.6147,MEGA CHAIN,WALGREENS,WALGREENS
1164439188,9000037,Walgreens,6602 N FEDERAL HWY,FT LAUDERDALE,FL,33308-1410,26.2093,-80.1071,MEGA CHAIN,WALGREENS,WALGREENS
1982858718,9000037,CVS,102 S 1ST ST,JESUP,GA,31545-1171,31.6071,-81.8862,MEGA CHAIN,WALGREENS,WALGREENS
1073788162,9000037,Walgreens,2060 GA HIGHWAY 40 E,KINGSLAND,GA,31548-6731,30.7801,-81.6236,MEGA CHAIN,WALGREENS,WALGREENS
1013229517,9000037,Walgreens,3069 RICHLANDS HWY,JACKSONVILLE,NC,28540-2976,34.7547,-77.4736,MEGA CHAIN,WALGREENS,WALGREENS
1205945664,9000045,Rite Aid,531 FIVE CITIES DR PISMO BEACH PLAZA,PISMO BEACH,CA,93449-0000,35.1351,-120.6252,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1134141047,9000045,Rite Aid,8694 LAKE MURRAY BLVD,SAN DIEGO,CA,92119-2828,32.8020,-117.0132,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1740379494,9000045,Rite Aid,452 POND ST,BRISTOL,PA,19007-5121,40.0992,-74.8544,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1790874428,9000045,Rite Aid,2704 BELMONT AVE,YOUNGSTOWN,OH,44505-1820,41.1340,-80.6661,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1932121720,9000373,TARGET PHARMACY,2625 PEACHTREE PKWY,SUWANEE,GA,30024-1048,34.0970,-84.1727,MEGA CHAIN,CVS PHARMACY INC,CVS
1174638290,9000172,NAVARRO DISCOUNT PHARMACY,3141 W 76TH ST,HIALEAH,FL,33018-3885,25.8921,-80.3467,MEGA CHAIN,CVS PHARMACY INC,CVS
1225051030,9000045,Rite Aid,3013 MONROE ST,TOLEDO,OH,43606-4603,41.6646,-83.5709,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1083729107,9000172,NAVARRO DISCOUNT PHARMACY,15000 SUNSET DR,MIAMI,FL,33193-2301,25.6983,-80.4365,MEGA CHAIN,CVS PHARMACY INC,CVS
1285656975,9000373,TARGET PHARMACY,1995 E MARKET ST,HARRISONBURG,VA,22801-3433,38.4258,-78.8432,MEGA CHAIN,CVS PHARMACY INC,CVS
1679662332,9000045,Rite Aid,2 KIRBY AVE,MOUNTAIN TOP,PA,18707-1213,41.1623,-75.8857,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1992856975,9000045,Rite Aid,4155 EWALT RD,GIBSONIA,PA,15044-7513,40.6263,-79.9426,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1316969108,9000373,TARGET PHARMACY,4241 LAVISTA RD,TUCKER,GA,30084-5310,33.8447,-84.2456,MEGA CHAIN,CVS PHARMACY INC,CVS
1376652727,9000045,Rite Aid,4339 EBENEZER RD,BALTIMORE,MD,21236-2143,39.3975,-76.4765,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1174545776,9000373,TARGET PHARMACY,7930 E NORTHFIELD BLVD,DENVER,CO,80238-3527,39.7811,-104.8956,MEGA CHAIN,CVS PHARMACY INC,CVS
1801819107,9000373,TARGET PHARMACY,4271 TAMIAMI TRL S,VENICE,FL,34293-5131,27.0503,-82.3910,MEGA CHAIN,CVS PHARMACY INC,CVS
1649379900,9000045,Rite Aid,5410 KEEPORT DR,PITTSBURGH,PA,15236-3009,40.3370,-79.9797,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1467551796,9000045,Rite Aid,1604 ROUTE 9,WAPPINGERS FALLS,NY,12590-1355,41.5994,-73.9109,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1700808813,9000045,Rite Aid,2775 PORT SHELDON ST,JENISON,MI,49428-9359,42.8880,-85.8509,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1659460392,9000045,Rite Aid,200 RESORT PLAZA DR,BLAIRSVILLE,PA,15717-7964,40.4424,-79.2285,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1881616548,9000373,TARGET PHARMACY,17213 COLE RD,HAGERSTOWN,MD,21740-6981,39.6200,-77.7729,MEGA CHAIN,CVS PHARMACY INC,CVS
1790707396,9000373,TARGET PHARMACY,1050 BRANDYWINE PKWY,WILMINGTON,DE,19803-1492,39.8311,-75.5410,MEGA CHAIN,CVS PHARMACY INC,CVS
1356456479,9000172,NAVARRO DISCOUNT PHARMACY,10720 SW 72ND ST,MIAMI,FL,33173-2702,25.7001,-80.3671,MEGA CHAIN,CVS PHARMACY INC,CVS
1902828502,9000373,TARGET PHARMACY,3245 SPORTS ARENA BLVD,SAN DIEGO,CA,92110-4529,32.7514,-117.2105,MEGA CHAIN,CVS PHARMACY INC,CVS
1952490617,9000045,Rite Aid,1529 FREEPORT RD,NATRONA HEIGHTS,PA,15065-1314,40.6211,-79.7293,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1518066869,9000045,Rite Aid,700 STEVENSON BLVD,NEW KENSINGTON,PA,15068-5371,40.5639,-79.7546,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1356357669,9000045,Rite Aid,875 LEXINGTON AVE,MANSFIELD,OH,44907-1945,40.7330,-82.5343,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1144319880,9000045,Rite Aid,200 N ANTRIM WAY,GREENCASTLE,PA,17225-1406,39.7946,-77.7292,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1063645018,9000373,TARGET PHARMACY,1760 PALM BEACH LAKES BLVD,WEST PALM BEACH,FL,33401-2008,26.7221,-80.0856,MEGA CHAIN,CVS PHARMACY INC,CVS
1487763892,9000045,Rite Aid,1631 ELM ST,MANCHESTER,NH,03101-1207,43.0019,-71.4638,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1730298050,9000045,Rite Aid,5655 3RD AVE,FERNDALE,WA,98248-0000,48.8467,-122.5930,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1184646713,9000373,TARGET PHARMACY,15614 WHITTWOOD LN,WHITTIER,CA,90603-2324,33.9429,-117.9963,MEGA CHAIN,CVS PHARMACY INC,CVS
1568503985,9001024,TFHC #16 PHARMACY,1502 E FOWLER AVE,TAMPA,FL,33612-5416,28.0553,-82.4425,REG CHAIN,TAMPA FAMILY HEALTH CENTER INC,REG CHAIN
1437248176,9000045,Rite Aid,601 DELAWARE AVE,PALMERTON,PA,18071-2002,40.8054,-75.6016,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1518151695,9000373,TARGET PHARMACY,3200 S ARLINGTON RD,AKRON,OH,44312-0000,40.9840,-81.4932,MEGA CHAIN,CVS PHARMACY INC,CVS
1306044730,9000756,SAVON PHARMACY,2910 JUAN TABO BLVD NE,ALBUQUERQUE,NM,87112-1828,35.1153,-106.5143,UNITED DRUGS,UNITED PHARMACY TX,PSAO
1992814420,9000045,Rite Aid,9650 BASELINE RD,RANCHO CUCAMONGA,CA,91701-5035,34.1217,-117.5952,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1285733410,9000045,Rite Aid,101 S MAIN ST,FORKED RIVER,NJ,08731-3624,39.8390,-74.1912,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1346330461,9000045,Rite Aid,504 MARION LANE,BRODHEADSVILLE,PA,18322-0000,40.9243,-75.3991,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1962501213,9000045,Rite Aid,1700 PINE HOLLOW RD,MCKEES ROCKS,PA,15136-1683,40.4758,-80.0967,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1508141243,9000172,"NAVARRO DISCOUNT PHARMACIES NO 34, LLC",2598 NE 10TH CT,HOMESTEAD,FL,33033-4717,25.4812,-80.4427,MEGA CHAIN,CVS PHARMACY INC,CVS
1427157767,9000045,Rite Aid,417 CHARTIERS ST,BRIDGEVILLE,PA,15017-2033,40.3552,-80.1135,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1417141482,9000373,TARGET PHARMACY,5057 HARVEY ST,NORTON SHORES,MI,49444-9795,43.1604,-86.2086,MEGA CHAIN,CVS PHARMACY INC,CVS
1780860700,9000373,TARGET PHARMACY,4570 FRONTAGE RD NW,CLEVELAND,TN,37312-2905,35.2171,-84.8660,MEGA CHAIN,CVS PHARMACY INC,CVS
1811903123,9000045,Rite Aid,14973 SOUTH AVE,COLUMBIANA,OH,44408-9429,40.9005,-80.6958,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1912006180,9000045,Rite Aid,2585 MAIN ST,BUFFALO,NY,14214-2023,42.9381,-78.8397,MEGA CHAIN,RITE AID CORP,RITE AID CORP
1245334218,9000009,CVS,3479 THOMASVILLE RD,TALLAHASSEE,FL,32309-3425,30.5074,-84.2492,MEGA CHAIN,CVS PHARMACY INC,CVS
1891002663,9000009,CVS,402 MARKETPLACE DR,GREENWOOD,IN,46142-7773,39.6203,-86.2114,MEGA CHAIN,CVS PHARMACY INC,CVS
1194829077,9000009,CVS,70 N UNIVERSITY DR,PEMBROKE PINES,FL,33024-6730,26.0098,-80.2492,MEGA CHAIN,CVS PHARMACY INC,CVS
1811091713,9000009,CVS,11264 BEACH BLVD,JACKSONVILLE,FL,32246-3802,30.2852,-81.5287,MEGA CHAIN,CVS PHARMACY INC,CVS
1326142209,9000009,CVS,801 S BROAD ST,SCOTTSBORO,AL,35768-2507,34.6654,-86.0345,MEGA CHAIN,CVS PHARMACY INC,CVS
1861595381,9000009,CVS,28 MAGOTHY BEACH RD,PASADENA,MD,21122-4428,39.1202,-76.5182,MEGA CHAIN,CVS PHARMACY INC,CVS
1164525689,9000009,CVS,13098 PUBLISHERS DR,FISHERS,IN,46038-8826,39.9763,-86.0030,MEGA CHAIN,CVS PHARMACY INC,CVS
1841597671,0000000,CARE MED PHARMACY GROUP,4201 PALM AVE,HIALEAH,FL,33012-4424,25.8607,-80.2823,NULL,NULL,NULL
1871729988,9000009,CVS,983 IL ROUTE 59,ANTIOCH,IL,60002-1453,42.4757,-88.1039,MEGA CHAIN,CVS PHARMACY INC,CVS
1033219464,9000009,CVS,842 S FRANKLIN ST,HOLBROOK,MA,02343-1789,42.1278,-71.0096,MEGA CHAIN,CVS PHARMACY INC,CVS
1124127584,9000009,CVS,160 RESERVOIR ST,HOLDEN,MA,01520-1270,42.3447,-71.8625,MEGA CHAIN,CVS PHARMACY INC,CVS
1871697664,9000009,CVS,583 TAUNTON AVE,EAST PROVIDENCE,RI,02914-1613,41.8204,-71.3578,MEGA CHAIN,CVS PHARMACY INC,CVS
1043665458,9000009,CVS,1357 LAKEWOOD RD,TOMS RIVER,NJ,08753,39.9932,-74.2109,MEGA CHAIN,CVS PHARMACY INC,CVS
1023330909,0000000,HOPKINS PHARMACY,4401 S HOPKINS AVE STE 102,TITUSVILLE,FL,32780-6679,28.5616,-80.8015,NULL,NULL,NULL
1154425130,9000009,CVS,37943 EILAND BLVD,ZEPHYRHILLS,FL,33542-2523,28.2522,-82.1888,MEGA CHAIN,CVS PHARMACY INC,CVS
1295838985,9000009,CVS,2010 SEDWICK RD,DURHAM,NC,27713-4452,35.8890,-78.8948,MEGA CHAIN,CVS PHARMACY INC,CVS
1548356850,9000009,CVS,11190 VEIRS MILL RD,WHEATON,MD,20902-2553,39.0392,-77.0543,MEGA CHAIN,CVS PHARMACY INC,CVS
1417061706,0000000,"U SAVE IT PHARMACY ",2463 LEE ROAD 430,SMITHS STATION,AL,36877-4316,32.5392,-85.0986,NULL,NULL,NULL
1841435955,9000743,ADAMS DRUGS - MILLBROOK,185 ASHTON PLAZA ST,MILLBROOK,AL,36054-1880,32.5177,-86.3781,REG CHAIN,EPIC PHARMACY NETWORK INC,REG CHAIN
1245472091,9000009,CVS,1888 OGLETREE RD,AUBURN,AL,36830-7716,32.5839,-85.4381,MEGA CHAIN,CVS PHARMACY INC,CVS
1962715565,0000000,"OUR HOME PHARMACY, INC",2320 MOORES MILL RD,AUBURN,AL,36830-8402,32.5845,-85.4399,NULL,NULL,NULL
1336243260,9000009,CVS,766 NEW LONDON TPKE,GLASTONBURY,CT,06033-0000,41.7050,-72.5938,MEGA CHAIN,CVS PHARMACY INC,CVS
1639424666,9000009,CVS,972 SILVER LN,EAST HARTFORD,CT,06118-1248,41.7667,-72.6014,MEGA CHAIN,CVS PHARMACY INC,CVS
1336319953,9000009,CVS,25761 PERDIDO BEACH BLVD,ORANGE BEACH,AL,36561-6107,30.2697,-87.5883,MEGA CHAIN,CVS PHARMACY INC,CVS
1750485660,9000009,CVS,2105 13TH ST,SAINT CLOUD,FL,34769-4206,28.2455,-81.2933,MEGA CHAIN,CVS PHARMACY INC,CVS
1073733408,0000000,EXACTUS PHARMACY SOLUTIONS,4110 GEORGE RD STE 100,TAMPA,FL,33634-7411,27.9791,-82.5525,NULL,NULL,NULL
1326142290,9000009,CVS,645 N UNIVERSITY DR,CORAL SPRINGS,FL,33071-6936,26.2394,-80.2537,MEGA CHAIN,CVS PHARMACY INC,CVS
1356445241,9000009,CVS,795 W GRANADA BLVD,ORMOND BEACH,FL,32174-9510,29.2795,-81.0832,MEGA CHAIN,CVS PHARMACY INC,CVS
1720043581,0000000,MEDSTAR PHARMACY OF UNION MEMORIAL HOSPITAL,201 E UNIVERSITY PKWY,BALTIMORE,MD,21218-2829,39.3295,-76.6143,NULL,NULL,NULL
1710239249,0000000,SAFESCRIPT PHARMACY,880 N MAIN ST,BUSHNELL,FL,33513-5011,28.6756,-82.1130,NULL,NULL,NULL
1144258799,9000009,CVS,9300 JOSEPH CAMPAU ST,HAMTRAMCK,MI,48212-3434,42.3940,-83.0555,MEGA CHAIN,CVS PHARMACY INC,CVS
1619205572,9000009,CVS,700 W NORVELL BRYANT HWY,CITRUS HILLS,FL,34442-6101,28.8997,-82.4456,MEGA CHAIN,CVS PHARMACY INC,CVS
1245426857,9000009,CVS,8720 W FLAGLER ST,MIAMI,FL,33174-2404,25.7691,-80.3369,MEGA CHAIN,CVS PHARMACY INC,CVS
1275631822,9000009,CVS,7301 LAKE SHORE BLVD,MENTOR,OH,44060-3029,41.7009,-81.3791,MEGA CHAIN,CVS PHARMACY INC,CVS
1134223050,9000009,CVS,449 FOREST AVE,PORTLAND,ME,04101-2029,43.6666,-70.2766,MEGA CHAIN,CVS PHARMACY INC,CVS
1356698856,9000009,CVS,111 ALBANY TPKE,CANTON,CT,06019-2507,41.8247,-72.8856,MEGA CHAIN,CVS PHARMACY INC,CVS
1497857734,9000009,CVS,37340 5 MILE RD,LIVONIA,MI,48154-1800,42.3965,-83.4124,MEGA CHAIN,CVS PHARMACY INC,CVS
1669755195,9000743,TRUECARE  PHARMACY,304 W MAIN ST,BOWLING GREEN,FL,33834-5053,27.6386,-81.8254,REG CHAIN,EPIC PHARMACY NETWORK INC,REG CHAIN
1184736019,0000000,PEOPLES PHARMACY,4977 US HIGHWAY 98 N,LAKELAND,FL,33809-3657,28.1053,-81.9726,NULL,NULL,NULL
1245479161,0000000,SUNSHINE PHARMACY,120 CARTER BLVD,POLK CITY,FL,33868-8908,28.1775,-81.8304,NULL,NULL,NULL
1891898557,9000009,CVS,600 W MAPLE ST,HARTVILLE,OH,44632-9643,40.9665,-81.3405,MEGA CHAIN,CVS PHARMACY INC,CVS
1134222870,9000009,CVS,4790 MOBILE HWY,MONTGOMERY,AL,36108-5127,32.3086,-86.3506,MEGA CHAIN,CVS PHARMACY INC,CVS
1033212782,9000009,CVS,100 MINIS AVE,GARDEN CITY,GA,31408-2118,32.1025,-81.1487,MEGA CHAIN,CVS PHARMACY INC,CVS
1740224096,9000009,CVS,1122 E BROADWAY,GLENDALE,CA,91205-1316,34.1458,-118.2404,MEGA CHAIN,CVS PHARMACY INC,CVS
1437458668,9000743,STARX PHARMACY INC,802 E DIXIE AVE,LEESBURG,FL,34748-6014,28.8068,-81.8664,REG CHAIN,EPIC PHARMACY NETWORK INC,REG CHAIN
1295838027,9000009,CVS,598 COLUMBIA TPKE,EAST GREENBUSH,NY,12061-1622,42.5978,-73.7104,MEGA CHAIN,CVS PHARMACY INC,CVS
1780796615,0000000,MEDICINE SHOPPE,3796 HOWELL BRANCH RD,WINTER PARK,FL,32792-1740,28.6234,-81.3003,NULL,NULL,NULL
1003919861,9000009,CVS,1544 PIEDMONT AVE NE,ATLANTA,GA,30324-5018,33.7976,-84.3711,MEGA CHAIN,CVS PHARMACY INC,CVS
1154425064,9000009,CVS,705 BERTRAND DR,LAFAYETTE,LA,70506-5546,30.2143,-92.0472,MEGA CHAIN,CVS PHARMACY INC,CVS
1619071370,9000009,CVS,13031 LEE JACKSON MEMORIAL HWY,FAIRFAX,VA,22033-2050,38.8803,-77.3962,MEGA CHAIN,CVS PHARMACY INC,CVS
1124302831,0000000,SYLVANIA PHARMACY INC,14 INDUSTRIAL LN,SYLVANIA,AL,35988-2273,34.5591,-85.8015,NULL,NULL,NULL
1366416448,0000000,AMEX PHARMACY,1515 ELIZABETH ST,MELBOURNE,FL,32901-3000,28.0841,-80.6239,NULL,NULL,NULL
1811091739,9000009,CVS,7400 COLLINS AVE,MIAMI BEACH,FL,33141-2714,25.8598,-80.1214,MEGA CHAIN,CVS PHARMACY INC,CVS
1881993483,0000000,SUNSHINE DRUGS,5909 SE ABSHIER BLVD,BELLEVIEW,FL,34420-4025,29.0589,-82.0517,NULL,NULL,NULL
1457654345,9000074,PUBLIX,2724 W HILLSBOROUGH AVE,TAMPA,FL,33614-6053,27.9947,-82.4874,REG CHAIN,PUBLIX SUPER MARKETS INC,REG CHAIN
1700825676,9000074,PUBLIX PHARMACY,13435 S MCCALL RD,PORT CHARLOTTE,FL,33981-6422,26.9319,-82.2243,REG CHAIN,PUBLIX SUPER MARKETS INC,REG CHAIN
1902830896,9000428,KROGER PHARMACY,495 JOHNNY MERCER BLVD,SAVANNAH,GA,31410-2123,32.0163,-80.9768,MEGA CHAIN,THE KROGER COMPANY,THE KROGER COMPANY
1437174117,9000428,KROGER PHARMACY,12050 HIGHWAY 92 STE 112,WOODSTOCK,GA,30188-4287,34.0868,-84.4859,MEGA CHAIN,THE KROGER COMPANY,THE KROGER COMPANY
1053612390,9000074,PUBLIX PHARMACY,7060 W PALMETTO PARK RD,BOCA RATON,FL,33433-3411,26.3472,-80.1566,REG CHAIN,PUBLIX SUPER MARKETS INC,REG CHAIN
1811930985,9000074,PUBLIX PHARMACY,16800 SW 88TH ST,MIAMI,FL,33196-5935,25.6826,-80.4642,REG CHAIN,PUBLIX SUPER MARKETS INC,REG CHAIN
1568035921,NULL,LEWIS FAMILY DRUG,1805 S Minnesota Ave Suite Two,BENSON,MN,56215,45.3103,-95.6086,NULL,NULL,NULL
1659311082,9000074,PUBLIX PHARMACY,1109 S PARK ST STE 600,CARROLLTON,GA,30117-4449,33.5606,-85.0734,REG CHAIN,PUBLIX SUPER MARKETS INC,REG CHAIN
