HICL_SEQNO,MEDID,NDC,DrugName,Slug,genericDrugName,formLabel,strength,brandgeneric_code,brandgeneric_desc,DescriptionHeader,Description,DescriptionFooter,Contradictions_Header,Contradictions,SideEffects_Header,SideEffects,SideEffects_Footer
13449,281575,00781237101,dextroamphetamine-amphetamine,dextroamphetamine-amphetamine,dextroamphetamine-amphetamine,"Capsule, Ext Release 24 Hr",30 mg,1,Generic,What is Dextroamphetamine-Amphet ER?,AMPHETAMINE; DEXTROAMPHETAMINE (am FET a meen; dex troe am FET a meen) is used to treat attention-deficit hyperactivity disorder (ADHD). Federal law prohibits giving this medicine to any person other than the person for whom it was prescribed. Do not share this medicine with anyone else.,Dextroamphetamine-Amphet ER may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Dextroamphetamine-Amphet ER?,"They need to know if you have any of these conditions:\n\n  -anxiety or panic attacks\n  -circulation problems in fingers and toes\n  -glaucoma\n  -hardening or blockages of the arteries or heart blood vessels\n  -heart disease or a heart defect\n  -high blood pressure\n  -history of a drug or alcohol abuse problem\n  -history of stroke\n  -kidney disease\n  -liver disease\n  -mental illness\n  -seizures\n  -suicidal thoughts, plans, or attempt; a previous suicide attempt by you or a family member\n  -thyroid disease\n  -Tourette''s syndrome\n  -an unusual or allergic reaction to dextroamphetamine, other amphetamines, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Dextroamphetamine-Amphet ER?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -anxious\n  -breathing problems\n  -changes in emotions or moods\n  -changes in vision\n  -chest pain or chest tightness\n  -fast, irregular heartbeat\n  -fingers or toes feel numb, cool, painful\n  -hallucination, loss of contact with reality\n  -high blood pressure\n  -males: prolonged or painful erection\n  -seizures\n  -signs and symptoms of serotonin syndrome like confusion, increased sweating, fever, tremor, stiff muscles, diarrhea\n  -signs and symptoms of a stroke like changes in vision; confusion; trouble speaking or understanding; severe headaches; sudden numbness or weakness of the face, arm or leg; trouble walking; dizziness; loss of balance or coordination\n  -suicidal thoughts or other mood changes\n  -uncontrollable head, mouth, neck, arm, or leg movements\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -dry mouth\n  -headache\n  -irritability\n  -loss of appetite\n  -nausea\n  -trouble sleeping\n  -weight loss",This list may not describe all possible side effects for Dextroamphetamine-Amphet ER. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13449,292678,00555097102,dextroamphetamine-amphetamine,dextroamphetamine-amphetamine,dextroamphetamine-amphetamine,Tablet,5 mg,1,Generic,What is Dextroamphetamine-Amphetamine?,AMPHETAMINE; DEXTROAMPHETAMINE(am FET a meen; dex troe am FET a meen) is used to treat attention-deficit hyperactivity disorder (ADHD). It may also be used for narcolepsy. Federal law prohibits giving this medicine to any person other than the person for whom it was prescribed. Do not share this medicine with anyone else.,Dextroamphetamine-Amphetamine may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Dextroamphetamine-Amphetamine?,"They need to know if you have any of these conditions:\n\n  -anxiety or panic attacks\n  -circulation problems in fingers and toes\n  -glaucoma\n  -hardening or blockages of the arteries or heart blood vessels\n  -heart disease or a heart defect\n  -high blood pressure\n  -history of a drug or alcohol abuse problem\n  -history of stroke\n  -kidney disease\n  -liver disease\n  -mental illness\n  -seizures\n  -suicidal thoughts, plans, or attempt; a previous suicide attempt by you or a family member\n  -thyroid disease\n  -Tourette''s syndrome\n  -an unusual or allergic reaction to dextroamphetamine, other amphetamines, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Dextroamphetamine-Amphetamine?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -anxious\n  -breathing problems\n  -changes in emotions or moods\n  -changes in vision\n  -chest pain or chest tightness\n  -fast, irregular heartbeat\n  -fingers or toes feel numb, cool, painful\n  -hallucination, loss of contact with reality\n  -high blood pressure\n  -males: prolonged or painful erection\n  -seizures\n  -signs and symptoms of serotonin syndrome like confusion, increased sweating, fever, tremor, stiff muscles, diarrhea\n  -signs and symptoms of a stroke like changes in vision; confusion; trouble speaking or understanding; severe headaches; sudden numbness or weakness of the face, arm or leg; trouble walking; dizziness; loss of balance or coordination\n  -suicidal thoughts or other mood changes\n  -uncontrollable head, mouth, neck, arm, or leg movements\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -dry mouth\n  -headache\n  -irritability\n  -loss of appetite\n  -nausea\n  -trouble sleeping\n  -weight loss",This list may not describe all possible side effects for Dextroamphetamine-Amphetamine. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13449,297274,57844011001,Adderall,Adderall,dextroamphetamine-amphetamine,Tablet,10 mg,2,Brand,What is Adderall?,AMPHETAMINE; DEXTROAMPHETAMINE(am FET a meen; dex troe am FET a meen) is used to treat attention-deficit hyperactivity disorder (ADHD). It may also be used for narcolepsy. Federal law prohibits giving this medicine to any person other than the person for whom it was prescribed. Do not share this medicine with anyone else.,Adderall may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Adderall?,"They need to know if you have any of these conditions:\n\n  -anxiety or panic attacks\n  -circulation problems in fingers and toes\n  -glaucoma\n  -hardening or blockages of the arteries or heart blood vessels\n  -heart disease or a heart defect\n  -high blood pressure\n  -history of a drug or alcohol abuse problem\n  -history of stroke\n  -kidney disease\n  -liver disease\n  -mental illness\n  -seizures\n  -suicidal thoughts, plans, or attempt; a previous suicide attempt by you or a family member\n  -thyroid disease\n  -Tourette''s syndrome\n  -an unusual or allergic reaction to dextroamphetamine, other amphetamines, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Adderall?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -anxious\n  -breathing problems\n  -changes in emotions or moods\n  -changes in vision\n  -chest pain or chest tightness\n  -fast, irregular heartbeat\n  -fingers or toes feel numb, cool, painful\n  -hallucination, loss of contact with reality\n  -high blood pressure\n  -males: prolonged or painful erection\n  -seizures\n  -signs and symptoms of serotonin syndrome like confusion, increased sweating, fever, tremor, stiff muscles, diarrhea\n  -signs and symptoms of a stroke like changes in vision; confusion; trouble speaking or understanding; severe headaches; sudden numbness or weakness of the face, arm or leg; trouble walking; dizziness; loss of balance or coordination\n  -suicidal thoughts or other mood changes\n  -uncontrollable head, mouth, neck, arm, or leg movements\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -dry mouth\n  -headache\n  -irritability\n  -loss of appetite\n  -nausea\n  -trouble sleeping\n  -weight loss",This list may not describe all possible side effects for Adderall. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13449,443804,00781232901,dextroamphetamine-amphetamine,dextroamphetamine-amphetamine,dextroamphetamine-amphetamine,"Capsule, Ext Release 24 Hr",5 mg,1,Generic,What is Dextroamphetamine-Amphet ER?,AMPHETAMINE; DEXTROAMPHETAMINE (am FET a meen; dex troe am FET a meen) is used to treat attention-deficit hyperactivity disorder (ADHD). Federal law prohibits giving this medicine to any person other than the person for whom it was prescribed. Do not share this medicine with anyone else.,Dextroamphetamine-Amphet ER may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Dextroamphetamine-Amphet ER?,"They need to know if you have any of these conditions:\n\n  -anxiety or panic attacks\n  -circulation problems in fingers and toes\n  -glaucoma\n  -hardening or blockages of the arteries or heart blood vessels\n  -heart disease or a heart defect\n  -high blood pressure\n  -history of a drug or alcohol abuse problem\n  -history of stroke\n  -kidney disease\n  -liver disease\n  -mental illness\n  -seizures\n  -suicidal thoughts, plans, or attempt; a previous suicide attempt by you or a family member\n  -thyroid disease\n  -Tourette''s syndrome\n  -an unusual or allergic reaction to dextroamphetamine, other amphetamines, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Dextroamphetamine-Amphet ER?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -anxious\n  -breathing problems\n  -changes in emotions or moods\n  -changes in vision\n  -chest pain or chest tightness\n  -fast, irregular heartbeat\n  -fingers or toes feel numb, cool, painful\n  -hallucination, loss of contact with reality\n  -high blood pressure\n  -males: prolonged or painful erection\n  -seizures\n  -signs and symptoms of serotonin syndrome like confusion, increased sweating, fever, tremor, stiff muscles, diarrhea\n  -signs and symptoms of a stroke like changes in vision; confusion; trouble speaking or understanding; severe headaches; sudden numbness or weakness of the face, arm or leg; trouble walking; dizziness; loss of balance or coordination\n  -suicidal thoughts or other mood changes\n  -uncontrollable head, mouth, neck, arm, or leg movements\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -dry mouth\n  -headache\n  -irritability\n  -loss of appetite\n  -nausea\n  -trouble sleeping\n  -weight loss",This list may not describe all possible side effects for Dextroamphetamine-Amphet ER. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13449,443805,00781234301,dextroamphetamine-amphetamine,dextroamphetamine-amphetamine,dextroamphetamine-amphetamine,"Capsule, Ext Release 24 Hr",15 mg,1,Generic,What is Dextroamphetamine-Amphet ER?,AMPHETAMINE; DEXTROAMPHETAMINE (am FET a meen; dex troe am FET a meen) is used to treat attention-deficit hyperactivity disorder (ADHD). Federal law prohibits giving this medicine to any person other than the person for whom it was prescribed. Do not share this medicine with anyone else.,Dextroamphetamine-Amphet ER may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Dextroamphetamine-Amphet ER?,"They need to know if you have any of these conditions:\n\n  -anxiety or panic attacks\n  -circulation problems in fingers and toes\n  -glaucoma\n  -hardening or blockages of the arteries or heart blood vessels\n  -heart disease or a heart defect\n  -high blood pressure\n  -history of a drug or alcohol abuse problem\n  -history of stroke\n  -kidney disease\n  -liver disease\n  -mental illness\n  -seizures\n  -suicidal thoughts, plans, or attempt; a previous suicide attempt by you or a family member\n  -thyroid disease\n  -Tourette''s syndrome\n  -an unusual or allergic reaction to dextroamphetamine, other amphetamines, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Dextroamphetamine-Amphet ER?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -anxious\n  -breathing problems\n  -changes in emotions or moods\n  -changes in vision\n  -chest pain or chest tightness\n  -fast, irregular heartbeat\n  -fingers or toes feel numb, cool, painful\n  -hallucination, loss of contact with reality\n  -high blood pressure\n  -males: prolonged or painful erection\n  -seizures\n  -signs and symptoms of serotonin syndrome like confusion, increased sweating, fever, tremor, stiff muscles, diarrhea\n  -signs and symptoms of a stroke like changes in vision; confusion; trouble speaking or understanding; severe headaches; sudden numbness or weakness of the face, arm or leg; trouble walking; dizziness; loss of balance or coordination\n  -suicidal thoughts or other mood changes\n  -uncontrollable head, mouth, neck, arm, or leg movements\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -dry mouth\n  -headache\n  -irritability\n  -loss of appetite\n  -nausea\n  -trouble sleeping\n  -weight loss",This list may not describe all possible side effects for Dextroamphetamine-Amphet ER. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13449,443806,00781236801,dextroamphetamine-amphetamine,dextroamphetamine-amphetamine,dextroamphetamine-amphetamine,"Capsule, Ext Release 24 Hr",25 mg,1,Generic,What is Dextroamphetamine-Amphet ER?,AMPHETAMINE; DEXTROAMPHETAMINE (am FET a meen; dex troe am FET a meen) is used to treat attention-deficit hyperactivity disorder (ADHD). Federal law prohibits giving this medicine to any person other than the person for whom it was prescribed. Do not share this medicine with anyone else.,Dextroamphetamine-Amphet ER may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Dextroamphetamine-Amphet ER?,"They need to know if you have any of these conditions:\n\n  -anxiety or panic attacks\n  -circulation problems in fingers and toes\n  -glaucoma\n  -hardening or blockages of the arteries or heart blood vessels\n  -heart disease or a heart defect\n  -high blood pressure\n  -history of a drug or alcohol abuse problem\n  -history of stroke\n  -kidney disease\n  -liver disease\n  -mental illness\n  -seizures\n  -suicidal thoughts, plans, or attempt; a previous suicide attempt by you or a family member\n  -thyroid disease\n  -Tourette''s syndrome\n  -an unusual or allergic reaction to dextroamphetamine, other amphetamines, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Dextroamphetamine-Amphet ER?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -anxious\n  -breathing problems\n  -changes in emotions or moods\n  -changes in vision\n  -chest pain or chest tightness\n  -fast, irregular heartbeat\n  -fingers or toes feel numb, cool, painful\n  -hallucination, loss of contact with reality\n  -high blood pressure\n  -males: prolonged or painful erection\n  -seizures\n  -signs and symptoms of serotonin syndrome like confusion, increased sweating, fever, tremor, stiff muscles, diarrhea\n  -signs and symptoms of a stroke like changes in vision; confusion; trouble speaking or understanding; severe headaches; sudden numbness or weakness of the face, arm or leg; trouble walking; dizziness; loss of balance or coordination\n  -suicidal thoughts or other mood changes\n  -uncontrollable head, mouth, neck, arm, or leg movements\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -dry mouth\n  -headache\n  -irritability\n  -loss of appetite\n  -nausea\n  -trouble sleeping\n  -weight loss",This list may not describe all possible side effects for Dextroamphetamine-Amphet ER. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13449,443812,54092038101,Adderall XR,Adderall-XR,dextroamphetamine-amphetamine,"Capsule, Ext Release 24 Hr",5 mg,2,Brand,What is Adderall Xr?,AMPHETAMINE; DEXTROAMPHETAMINE (am FET a meen; dex troe am FET a meen) is used to treat attention-deficit hyperactivity disorder (ADHD). Federal law prohibits giving this medicine to any person other than the person for whom it was prescribed. Do not share this medicine with anyone else.,Adderall Xr may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Adderall Xr?,"They need to know if you have any of these conditions:\n\n  -anxiety or panic attacks\n  -circulation problems in fingers and toes\n  -glaucoma\n  -hardening or blockages of the arteries or heart blood vessels\n  -heart disease or a heart defect\n  -high blood pressure\n  -history of a drug or alcohol abuse problem\n  -history of stroke\n  -kidney disease\n  -liver disease\n  -mental illness\n  -seizures\n  -suicidal thoughts, plans, or attempt; a previous suicide attempt by you or a family member\n  -thyroid disease\n  -Tourette''s syndrome\n  -an unusual or allergic reaction to dextroamphetamine, other amphetamines, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Adderall Xr?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -anxious\n  -breathing problems\n  -changes in emotions or moods\n  -changes in vision\n  -chest pain or chest tightness\n  -fast, irregular heartbeat\n  -fingers or toes feel numb, cool, painful\n  -hallucination, loss of contact with reality\n  -high blood pressure\n  -males: prolonged or painful erection\n  -seizures\n  -signs and symptoms of serotonin syndrome like confusion, increased sweating, fever, tremor, stiff muscles, diarrhea\n  -signs and symptoms of a stroke like changes in vision; confusion; trouble speaking or understanding; severe headaches; sudden numbness or weakness of the face, arm or leg; trouble walking; dizziness; loss of balance or coordination\n  -suicidal thoughts or other mood changes\n  -uncontrollable head, mouth, neck, arm, or leg movements\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -dry mouth\n  -headache\n  -irritability\n  -loss of appetite\n  -nausea\n  -trouble sleeping\n  -weight loss",This list may not describe all possible side effects for Adderall Xr. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13449,443813,54092038501,Adderall XR,Adderall-XR,dextroamphetamine-amphetamine,"Capsule, Ext Release 24 Hr",15 mg,2,Brand,What is Adderall Xr?,AMPHETAMINE; DEXTROAMPHETAMINE (am FET a meen; dex troe am FET a meen) is used to treat attention-deficit hyperactivity disorder (ADHD). Federal law prohibits giving this medicine to any person other than the person for whom it was prescribed. Do not share this medicine with anyone else.,Adderall Xr may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Adderall Xr?,"They need to know if you have any of these conditions:\n\n  -anxiety or panic attacks\n  -circulation problems in fingers and toes\n  -glaucoma\n  -hardening or blockages of the arteries or heart blood vessels\n  -heart disease or a heart defect\n  -high blood pressure\n  -history of a drug or alcohol abuse problem\n  -history of stroke\n  -kidney disease\n  -liver disease\n  -mental illness\n  -seizures\n  -suicidal thoughts, plans, or attempt; a previous suicide attempt by you or a family member\n  -thyroid disease\n  -Tourette''s syndrome\n  -an unusual or allergic reaction to dextroamphetamine, other amphetamines, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Adderall Xr?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -anxious\n  -breathing problems\n  -changes in emotions or moods\n  -changes in vision\n  -chest pain or chest tightness\n  -fast, irregular heartbeat\n  -fingers or toes feel numb, cool, painful\n  -hallucination, loss of contact with reality\n  -high blood pressure\n  -males: prolonged or painful erection\n  -seizures\n  -signs and symptoms of serotonin syndrome like confusion, increased sweating, fever, tremor, stiff muscles, diarrhea\n  -signs and symptoms of a stroke like changes in vision; confusion; trouble speaking or understanding; severe headaches; sudden numbness or weakness of the face, arm or leg; trouble walking; dizziness; loss of balance or coordination\n  -suicidal thoughts or other mood changes\n  -uncontrollable head, mouth, neck, arm, or leg movements\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -dry mouth\n  -headache\n  -irritability\n  -loss of appetite\n  -nausea\n  -trouble sleeping\n  -weight loss",This list may not describe all possible side effects for Adderall Xr. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13449,443814,54092038901,Adderall XR,Adderall-XR,dextroamphetamine-amphetamine,"Capsule, Ext Release 24 Hr",25 mg,2,Brand,What is Adderall Xr?,AMPHETAMINE; DEXTROAMPHETAMINE (am FET a meen; dex troe am FET a meen) is used to treat attention-deficit hyperactivity disorder (ADHD). Federal law prohibits giving this medicine to any person other than the person for whom it was prescribed. Do not share this medicine with anyone else.,Adderall Xr may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Adderall Xr?,"They need to know if you have any of these conditions:\n\n  -anxiety or panic attacks\n  -circulation problems in fingers and toes\n  -glaucoma\n  -hardening or blockages of the arteries or heart blood vessels\n  -heart disease or a heart defect\n  -high blood pressure\n  -history of a drug or alcohol abuse problem\n  -history of stroke\n  -kidney disease\n  -liver disease\n  -mental illness\n  -seizures\n  -suicidal thoughts, plans, or attempt; a previous suicide attempt by you or a family member\n  -thyroid disease\n  -Tourette''s syndrome\n  -an unusual or allergic reaction to dextroamphetamine, other amphetamines, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Adderall Xr?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -anxious\n  -breathing problems\n  -changes in emotions or moods\n  -changes in vision\n  -chest pain or chest tightness\n  -fast, irregular heartbeat\n  -fingers or toes feel numb, cool, painful\n  -hallucination, loss of contact with reality\n  -high blood pressure\n  -males: prolonged or painful erection\n  -seizures\n  -signs and symptoms of serotonin syndrome like confusion, increased sweating, fever, tremor, stiff muscles, diarrhea\n  -signs and symptoms of a stroke like changes in vision; confusion; trouble speaking or understanding; severe headaches; sudden numbness or weakness of the face, arm or leg; trouble walking; dizziness; loss of balance or coordination\n  -suicidal thoughts or other mood changes\n  -uncontrollable head, mouth, neck, arm, or leg movements\n \nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -dry mouth\n  -headache\n  -irritability\n  -loss of appetite\n  -nausea\n  -trouble sleeping\n  -weight loss",This list may not describe all possible side effects for Adderall Xr. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13455,152772,68462033390,pramipexole,pramipexole,pramipexole,Tablet,1 mg,1,Generic,What is Pramipexole Dihydrochloride?,PRAMIPEXOLE (pra mi PEX ole) is used to treat symptoms of Parkinson''s disease. It is also used to treat Restless Legs Syndrome.,Pramipexole Dihydrochloride may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Pramipexole Dihydrochloride?,"They need to know if you have any of these conditions:\n\n  -heart disease\n  -if you often drink alcohol\n  -kidney disease\n  -low blood pressure\n  -mental illness\n  -narcolepsy\n  -on hemodialysis\n  -sleep apnea\n  -an unusual or allergic reaction to pramipexole, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Pramipexole Dihydrochloride?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -changes in emotions or moods\n  -changes in vision\n  -confusion\n  -depressed mood\n  -falling asleep during normal activities like driving\n  -hallucinations\n  -involuntary muscle contractions; difficulty swallowing; difficulty walking\n  -new or increased gambling urges, sexual urges, uncontrolled spending, binge or compulsive eating, or other urges\n  -new or worsening curve in the spine\n  -signs and symptoms of low blood pressure like dizziness; feeling faint or lightheaded; falls; unusually weak or tired\n  -uncontrollable movements of the arms, face, head, mouth, neck, or upper body\nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -constipation\n  -drowsiness\n  -dry mouth\n  -nausea\n  -trouble sleeping",This list may not describe all possible side effects for Pramipexole Dihydrochloride. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13455,215224,68462033290,pramipexole,pramipexole,pramipexole,Tablet,0.5 mg,1,Generic,What is Pramipexole Dihydrochloride?,PRAMIPEXOLE (pra mi PEX ole) is used to treat symptoms of Parkinson''s disease. It is also used to treat Restless Legs Syndrome.,Pramipexole Dihydrochloride may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Pramipexole Dihydrochloride?,"They need to know if you have any of these conditions:\n\n  -heart disease\n  -if you often drink alcohol\n  -kidney disease\n  -low blood pressure\n  -mental illness\n  -narcolepsy\n  -on hemodialysis\n  -sleep apnea\n  -an unusual or allergic reaction to pramipexole, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Pramipexole Dihydrochloride?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -changes in emotions or moods\n  -changes in vision\n  -confusion\n  -depressed mood\n  -falling asleep during normal activities like driving\n  -hallucinations\n  -involuntary muscle contractions; difficulty swallowing; difficulty walking\n  -new or increased gambling urges, sexual urges, uncontrolled spending, binge or compulsive eating, or other urges\n  -new or worsening curve in the spine\n  -signs and symptoms of low blood pressure like dizziness; feeling faint or lightheaded; falls; unusually weak or tired\n  -uncontrollable movements of the arms, face, head, mouth, neck, or upper body\nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -constipation\n  -drowsiness\n  -dry mouth\n  -nausea\n  -trouble sleeping",This list may not describe all possible side effects for Pramipexole Dihydrochloride. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13455,255432,68462033090,pramipexole,pramipexole,pramipexole,Tablet,0.125 mg,1,Generic,What is Pramipexole Dihydrochloride?,PRAMIPEXOLE (pra mi PEX ole) is used to treat symptoms of Parkinson''s disease. It is also used to treat Restless Legs Syndrome.,Pramipexole Dihydrochloride may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Pramipexole Dihydrochloride?,"They need to know if you have any of these conditions:\n\n  -heart disease\n  -if you often drink alcohol\n  -kidney disease\n  -low blood pressure\n  -mental illness\n  -narcolepsy\n  -on hemodialysis\n  -sleep apnea\n  -an unusual or allergic reaction to pramipexole, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Pramipexole Dihydrochloride?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -changes in emotions or moods\n  -changes in vision\n  -confusion\n  -depressed mood\n  -falling asleep during normal activities like driving\n  -hallucinations\n  -involuntary muscle contractions; difficulty swallowing; difficulty walking\n  -new or increased gambling urges, sexual urges, uncontrolled spending, binge or compulsive eating, or other urges\n  -new or worsening curve in the spine\n  -signs and symptoms of low blood pressure like dizziness; feeling faint or lightheaded; falls; unusually weak or tired\n  -uncontrollable movements of the arms, face, head, mouth, neck, or upper body\nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -constipation\n  -drowsiness\n  -dry mouth\n  -nausea\n  -trouble sleeping",This list may not describe all possible side effects for Pramipexole Dihydrochloride. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
13455,258364,68462033190,pramipexole,pramipexole,pramipexole,Tablet,0.25 mg,1,Generic,What is Pramipexole Dihydrochloride?,PRAMIPEXOLE (pra mi PEX ole) is used to treat symptoms of Parkinson''s disease. It is also used to treat Restless Legs Syndrome.,Pramipexole Dihydrochloride may be used for other purposes; ask your health care provider or pharmacist if you have questions,What should I tell my health care provider before I take Pramipexole Dihydrochloride?,"They need to know if you have any of these conditions:\n\n  -heart disease\n  -if you often drink alcohol\n  -kidney disease\n  -low blood pressure\n  -mental illness\n  -narcolepsy\n  -on hemodialysis\n  -sleep apnea\n  -an unusual or allergic reaction to pramipexole, other medicines, foods, dyes, or preservatives\n  -pregnant or trying to get pregnant\n  -breast-feeding",What side effects may I notice from receiving Pramipexole Dihydrochloride?,"Side effects that you should report to your doctor or health care professional as soon as possible:\n\n  -allergic reactions like skin rash, itching or hives, swelling of the face, lips, or tongue\n  -changes in emotions or moods\n  -changes in vision\n  -confusion\n  -depressed mood\n  -falling asleep during normal activities like driving\n  -hallucinations\n  -involuntary muscle contractions; difficulty swallowing; difficulty walking\n  -new or increased gambling urges, sexual urges, uncontrolled spending, binge or compulsive eating, or other urges\n  -new or worsening curve in the spine\n  -signs and symptoms of low blood pressure like dizziness; feeling faint or lightheaded; falls; unusually weak or tired\n  -uncontrollable movements of the arms, face, head, mouth, neck, or upper body\nSide effects that usually do not require medical attention (report to your doctor or health care professional if they continue or are bothersome):\n\n  -constipation\n  -drowsiness\n  -dry mouth\n  -nausea\n  -trouble sleeping",This list may not describe all possible side effects for Pramipexole Dihydrochloride. Call your doctor for medical advice about side effects. You may report side effects to FDA at 1-800-FDA-1088.
